tweet_id,text,created_at,category_name
4917,RT @saabmagalona: Still no help!! #rescueph RT @cjdesilva: please just evacuate us to the nearest passable road. Been asking help for mo ...,2012-08-08T00:00Z,SearchAndRescue
4918,"RT @ginoboi: Please help out @TomAlvarez Brgy #17 Sta Lucia 5, de castro countryside @rescuePH #RescuePH",2012-08-08T00:00Z,SearchAndRescue
4920,#reliefPH needs food and water.,2012-08-08T00:00Z,Donations
4926,"Manila Water no water today, affected by the flood in Brookside Cainta, Rizal!!!",2012-08-08T00:00Z,GoodsServices
4934,"RT @leahnavarro: My bro needs rescue pls: Jim Navarro 0917 8238998 - unit 1, Riverside vil. Executive Homes, Cainta #rescueph",2012-08-08T00:00Z,SearchAndRescue
4938,"RT @jboygonzalessj: Pls RT. REMEMBER: Ateneo HS #reliefPH Kitchen for cooked food/2b cooked food items; others like clothes, meds to Ate ...",2012-08-08T00:00Z,Donations
4938,"RT @jboygonzalessj: Pls RT. REMEMBER: Ateneo HS #reliefPH Kitchen for cooked food/2b cooked food items; others like clothes, meds to Ate ...",2012-08-08T00:00Z,GoodsServices
4940,"Pls RT. SUPER URGENT. The Ateneo HS #reliefPH kitchen badly needs food containers (paper, kung pwede. Ok na styro or microwave plastic).",2012-08-08T00:00Z,GoodsServices
4940,"Pls RT. SUPER URGENT. The Ateneo HS #reliefPH kitchen badly needs food containers (paper, kung pwede. Ok na styro or microwave plastic).",2012-08-08T00:00Z,Donations
4944,@philredcross Please rescue Tin Masangcay and family 09159666718 Leo St.Villarica subd. Cainta #RescuePH PLS,2012-08-08T00:00Z,SearchAndRescue
4947,@kcmontero @skratchmark Please rescue Tin Masangcay and family 09159666718 Leo St Villarica subd Cainta pls send help to Cainta! #rescuePH,2012-08-08T00:00Z,SearchAndRescue
4948,"RT @jboygonzalessj: Pls RT. SUPER URGENT. The Ateneo HS #reliefPH kitchen badly needs food containers (paper, kung pwede. Ok na styro or ...",2012-08-08T00:00Z,Donations
4948,"RT @jboygonzalessj: Pls RT. SUPER URGENT. The Ateneo HS #reliefPH kitchen badly needs food containers (paper, kung pwede. Ok na styro or ...",2012-08-08T00:00Z,GoodsServices
4953,"#reliefPH #rescuePH RT @TV5manila: De Los Santos Medical on E. Rod w/o food, power, needs help - http://t.co/Vu7CdGga http://t.co/s6O52kNo",2012-08-08T00:00Z,GoodsServices
4953,"#reliefPH #rescuePH RT @TV5manila: De Los Santos Medical on E. Rod w/o food, power, needs help - http://t.co/Vu7CdGga http://t.co/s6O52kNo",2012-08-08T00:00Z,SearchAndRescue
4957,"RT @kay_bu: canned goods, bread &amp; bottled water needed at Red Cross San Juan along Santolan cor. Ortigas! Please help! #reliefPH",2012-08-08T00:00Z,Donations
4963,"RT @mossahmaica: RT ?@EynjelaGondo: #AdamsonLendAHand today at ST Quad, Adamson U. Please help us RT. We need donations. #reliefPH"" @Mat ...",2012-08-08T00:00Z,SearchAndRescue
4966,"RT @akoposimarcelo: PWU Manila are accepting foods,blankets,clothes,water &amp; medicines for the flood victims look for Vanessa Te 0926 ...",2012-08-08T00:00Z,Donations
4966,"RT @akoposimarcelo: PWU Manila are accepting foods,blankets,clothes,water &amp; medicines for the flood victims look for Vanessa Te 0926 ...",2012-08-08T00:00Z,Volunteer
4967,"Bgy mali @SanMateoRizal, the town near montalban (rodriguez rizal) is in dire need of help. Pls contact Romina Alfonso 09228440677 #rescueph",2012-08-08T00:00Z,SearchAndRescue
4970,UA&amp;P's BEA and CATALYST are used for @uapasia donations. Please check this out http://t.co/MIe6Jyy0 #reliefPH @DZMMteleradyo,2012-08-08T00:00Z,Donations
4970,UA&amp;P's BEA and CATALYST are used for @uapasia donations. Please check this out http://t.co/MIe6Jyy0 #reliefPH @DZMMteleradyo,2012-08-08T00:00Z,Volunteer
4972,"RT @catalyst_uap: RUBBER BOATS URGENTLY NEEDED IN UA&amp;P, Pearl Drive, Ortigas. A lot of donations to distribute. #ReliefPH Pls RT",2012-08-08T00:00Z,GoodsServices
4972,"RT @catalyst_uap: RUBBER BOATS URGENTLY NEEDED IN UA&amp;P, Pearl Drive, Ortigas. A lot of donations to distribute. #ReliefPH Pls RT",2012-08-08T00:00Z,Volunteer
4973,"RT @HEARTdino: IskoOperation: we need more volunteers, noodles and canned goods. #ReliefPH",2012-08-08T00:00Z,Donations
4975,"More medicines and plastic and boxes needed in UA&amp;P. 

Please donate!

#RescuePH #ReliefPH",2012-08-08T00:00Z,Donations
4975,"More medicines and plastic and boxes needed in UA&amp;P. 

Please donate!

#RescuePH #ReliefPH",2012-08-08T00:00Z,GoodsServices
4976,"Couples for Christ @CFChrist #ReliefPH is now open for donation of goods, ready-to-eat food, blankets, medicine, water,etc.  Tel # 7094851",2012-08-08T00:00Z,Donations
4979,"RT @SPCalungsod: Couples for Christ @CFChrist #ReliefPH is now open for donation of goods, ready-to-eat food, blankets, medicine, water, ...",2012-08-08T00:00Z,Donations
4981,"RT @maggiequerido: ""@gabypatties: 78 MICHAEL RAYMOND ST MARIETTA ROMEO VILL STA LUCIA PASIG CITY #RESCUEPH @ANCALERTS"" @MMDA",2012-08-08T00:00Z,SearchAndRescue
4982,"#ReliefPH MT ?@mamababylove: U can donate bmilk to Medela House 29 1st St. New Manila QC or UP-PGH contact Tina/Grace 09214535310.""",2012-08-08T00:00Z,Donations
4983,RT @akoposimarcelo: Please Retweet. HELP: UERM QC and De los Santos Medical Center QC #reliefPH #rescuePH http://t.co/qAZJcxeh,2012-08-08T00:00Z,Volunteer
4983,RT @akoposimarcelo: Please Retweet. HELP: UERM QC and De los Santos Medical Center QC #reliefPH #rescuePH http://t.co/qAZJcxeh,2012-08-08T00:00Z,SearchAndRescue
4985,RT @TweetupMNL: FYI: @uapasia is preparing for its second deployment of volunteers. Volunteers needed! Info: http://t.co/QdIw6SlL #reliefPH,2012-08-08T00:00Z,Volunteer
4988,"RT @MatchPointPH: ""@neilpatrick_f: 22 b evangelista st xavierville 1 qc. Neil Flores. 20 people in the house. Please send help. #rescuePH""",2012-08-08T00:00Z,SearchAndRescue
4991,?@bernyonce: hav a friend who badly needs help at #48 Virgo st. Villarica Subd ortigas ext di na sila makalabas house pls RT? #rescuePH,2012-08-08T00:00Z,SearchAndRescue
4992,"RT @julzealejandre: Emmanuel Arcega, an Engineering student from UST, is missing. Please contact 09103866856. Thank you. #rescuePH",2012-08-08T00:00Z,SearchAndRescue
4993,"RT PLS @jksxclusive: OBANDO BULACAN esp.my family, needs FOOD and clean WATER. Flood chest deep inside our house. Pls send them? #rescuePH?",2012-08-08T00:00Z,SearchAndRescue
4994,"RT @KalikasanParty: Feeding program in Bgy.Silangan,QC ongoing. Hot Arroz CAldo being served. Donations still needed
#ReliefPH",2012-08-08T00:00Z,Donations
4996,"RT @jashrayoan: RT ?@HeyHeyCatnip: #rescuePH Residents of Villamor Air Base,Pasay City needs help.?",2012-08-08T00:00Z,SearchAndRescue
4999,@chicogarcia Pls help Matet Reginaldo and her 2-week-old baby! Lot4Block3 Villa Olympia Sto Domingo Cainta Rizal #RescuePH @pcdspo,2012-08-08T00:00Z,SearchAndRescue
5002,"@imrufamaequinto #reliefPH 4 those hu want 2 don8 #Pampanga im raising 38thou 4 H2O 4 2000fams in evac @ heroes hall csfp, 09175474848pls RT",2012-08-08T00:00Z,Donations
5009,RT @venzie: Have $2 to spare for flood victims? Donate to Tulong Kabataan via Paypal. Just click this link: http://t.co/M5iQCtj3 #ReliefPH,2012-08-08T00:00Z,Donations
5011,"RT @maykolapol: Pls RT Bea Bautista, (6 people+baby) 1223 maria christina st sampaloc manila #RescuePH Chest-Deep water + live wire @mer ...",2012-08-08T00:00Z,SearchAndRescue
5013,"RT @BacolodCity6100: Bacolod let's unite and support Manila flood victims! You may drop your donations at Victory Robinsons, La Salle, A ...",2012-08-08T00:00Z,Donations
5014,Zalora PH Accepting Donations #ReliefPH http://t.co/aJPQEgtw via @pinterest,2012-08-08T00:00Z,Donations
5016,RT @JyraKenzie: @kbrosas please RT Bea Bautista 09151492803(6 people+baby) 1223 maria christina st sampaloc manila #RescuePH chestdeep + ...,2012-08-08T00:00Z,SearchAndRescue
5017,"#ReliefPH: The following schools are NOW accepting donations: UA&amp;P, Ateneo, LSGH, DLSZ, UP, UST, Letran, DLSU, Adamson, San Beda &amp; Enderun.",2012-08-08T00:00Z,Donations
5018,Something I made earlier for those who want to donate goods. You can donate in KIND to the Phil. Red Cross. #reliefPH  http://t.co/bDHvxBh9,2012-08-08T00:00Z,Donations
5020,Man for all Men! :) Here we go. #CSAReliefOps #ReliefPH http://t.co/nysSNNHq,2012-08-08T00:00Z,Donations
5025,"If you give canned goods, give can openers. #ReliefPH",2012-08-08T00:00Z,Donations
5035,"""@pjpcom: The Philippine Red Cross is accepting donations for flood-affected families. http://t.co/YqZmEs9p... http://t.co/EW59YRKq""",2012-08-08T00:00Z,Donations
5042,RT @FilipinoJournal: Winnipeg's Filipino community to start disaster flood relief fundraising tmrw at the Philippine-Canadian Centre at  ...,2012-08-08T00:00Z,Donations
5044,RT @JeanHillaryL: PLEASE RT. Rescuers please! 3pax @ 50 CAMBRIDGE ST PROVIDENT VILLAGE #rescueph MY DAD &amp; 2 HELPERS!,2012-08-08T00:00Z,SearchAndRescue
5045,RT @ItsMeDARDAR: @iamsuperbianca @keancipriano People in 2846 lolo ambo st. Villa alfonso Pasig City needs food and water #rescuePH,2012-08-09T00:00Z,GoodsServices
5045,RT @ItsMeDARDAR: @iamsuperbianca @keancipriano People in 2846 lolo ambo st. Villa alfonso Pasig City needs food and water #rescuePH,2012-08-09T00:00Z,SearchAndRescue
5047,RT @jboygonzalessj: Ateneo HS #reliefPH: Kitchen needs cooking oil. Supplies running low. Please RT,2012-08-09T00:00Z,Donations
5048,It's just sad how my posting in #rescuePH never got a reply from people who are volunteering. #hoping my friend is okay.,2012-08-09T00:00Z,SearchAndRescue
5049,RT @maridahcosplay: I'm auctioning a cosplay for Charity! 100% of this listing goes to the Philippine Flood Disaster Relief so please... ...,2012-08-09T00:00Z,Donations
5050,"RT @jboygonzalessj: Ateneo HS #reliefPH kitchen. URGENT need: Trash bags, food containers, cooking oil and sporks. Pls come w caps/head  ...",2012-08-09T00:00Z,Donations
5051,"Check Red Cross, DSWD. RT @iamboolach: where can I drop donations like canned goods and childrens clothes? (from Laguna area)  #reliefPH",2012-08-09T00:00Z,Donations
5053,"How to donate to Red Cross:  
RED &lt;space&gt; AMOUNT (5, 25, 50, 100, 300, 500, 1000) send to 2899 (globe) or 4143 (smart). #rescuePH",2012-08-09T00:00Z,Volunteer
5054,RT @jboygonzalessj: Ateneo HS #reliefPH: We still need food containers. Used for food packs. Anything spill-proof and ready-to-eat-from  ...,2012-08-09T00:00Z,Donations
5056,@thecriszuniga please RT #PNAMA needs donations and volunteers http://t.co/e92zOUDZ  #ReliefPH,2012-08-09T00:00Z,Volunteer
5056,@thecriszuniga please RT #PNAMA needs donations and volunteers http://t.co/e92zOUDZ  #ReliefPH,2012-08-09T00:00Z,Donations
5058,"@Nikobaua Hi! 2 those who want 2 donate relief goods, clothes, toiletries, etc., bring them 2 CHK gym in UP Diliman tom! Pls RT #reliefPH",2012-08-09T00:00Z,Donations
5059,"For every UP Planner purchased, P100 will be donated to disaster survivors via #IskoOperation: http://t.co/f6PYddmj #ReliefPH @kaisaUP",2012-08-09T00:00Z,Donations
5062,"?@lizzzuy: Help victims of Habagat. Pls donate to the Red Cross.@enjoyglobe subs, please text RED &lt;5,25,50,100 or 300&gt; to 2899 #rescuePH?",2012-08-09T00:00Z,Donations
5063,Please Rescue Dr. G. Tria @Provident Village they are in need of boat #RescuePH @MMDA @Jimparedes @ANCALERTS @atomaraullo @kuyakim_atienza,2012-08-09T00:00Z,SearchAndRescue
5065,"?@KBManalo: Relief efforts have stalled due to a shortage of goods. Donations are needed at UA&amp;P. Thank you! #Unitas #ReliefPH?

Donate pls!",2012-08-09T00:00Z,Donations
5066,"RT @jboygonzalessj: Ateneo HS #reliefPH kitchen: We have distributed 6,070 meals, and 1200 to be delived. Cooking rice now. Need canned  ...",2012-08-09T00:00Z,Donations
5067,"@JSanchezAI11 Help victims of Habagat. Pls donate to the Red Cross. Globe subs, please text RED &lt;5,25,50,100 or 300&gt; to 2899 #rescuePH",2012-08-09T00:00Z,Donations
5068,"RT @muntingprinsipe: HELP needed in Malabon. People need drinking water, ready-to-eat food &amp; meds.  #ReliefPH",2012-08-09T00:00Z,Donations
5069,"Help Habagat victims. Pls donate to Red Cross.Smart text RED &lt;10,25,50,or 100&gt; to 4143. Globe text RED &lt;5,25,50,100or300&gt; to 2899. #rescuePH",2012-08-09T00:00Z,Donations
5070,"RT @merphi: UA&amp;P UPDATE (2:32pm): we need canned goods, tissue and biscuits. Thank you! #ReliefPH",2012-08-09T00:00Z,Donations
5071,NST NEWS: Appeal to help two million Philippine flood victims: MANILA: Philippine authorities appealed Thursday ... http://t.co/oSpjxjpE,2012-08-09T00:00Z,Donations
5072,our simple way to help others... #reliefgood #rescuePH #rice   @ Richville Place http://t.co/g4Wv9w7m,2012-08-09T00:00Z,Donations
5077,"RT @inquirerdotnet: ?@MMDA: ADVISORY: Truck Ban is lifted tomorrow, Friday August 10, for ALL TRUCKS CARRYING FOOD ITEMS. #MMDA? #floodsPH",2012-08-09T00:00Z,GoodsServices
5077,"RT @inquirerdotnet: ?@MMDA: ADVISORY: Truck Ban is lifted tomorrow, Friday August 10, for ALL TRUCKS CARRYING FOOD ITEMS. #MMDA? #floodsPH",2012-08-09T00:00Z,Donations
5078,BN: [UPDATED] Where to bring your donations or to volunteer #reliefPH http://t.co/icsOwfMH,2012-08-09T00:00Z,Donations
5082,"RT @UP_Asterisk: : PACK YOU. Yes, we still need you to pack our goodies at the UP CHK Gym tomorrow morning! #ReliefPH",2012-08-09T00:00Z,Volunteer
5083,"RT @BEASTPH: [DONATE / #reliefPH] Pinoy B2UTYs (and even International ones) , we will be needing your help as BeastPH will be... http:/ ...",2012-08-09T00:00Z,Donations
5095,RT @imcalledtoffee: @QueenLaTinuh @maronnecruz cookies for a cause #ReliefPH :) try out our cookies in tomorrow's #13musicalblueREP @_bl ...,2012-08-10T00:00Z,Donations
5096,"RT @LPUManila: Classes in #LPUManila will resume on Saturday, August 11, 2012.#ReliefPH goods are accepted via Security Ofc or COSeL @ M ...",2012-08-10T00:00Z,Donations
5097,RT @OrangeCaloy: blueREP's helping to raise money for the flood victims. Watch the 8pm show of #13musicalblueREP tom for #reliefPH! Prou ...,2012-08-10T00:00Z,Donations
5101,"AUG 11 shows:
Tix for 3PM, P200
Tix for 8PM, P500, all profits donated to #ReliefPH
Contact 09175002462 for tickets. http://t.co/VfMNIt0G",2012-08-10T00:00Z,Donations
5103,RT @gabbietatad: #reliefPH RT SAN ANTONIO still open. URGENT NEED for volunteers today to LOAD &amp; DEPLOY to Pampanga/Bulacan/Cainta.  ...,2012-08-11T00:00Z,Volunteer
5103,RT @gabbietatad: #reliefPH RT SAN ANTONIO still open. URGENT NEED for volunteers today to LOAD &amp; DEPLOY to Pampanga/Bulacan/Cainta.  ...,2012-08-11T00:00Z,Donations
5105,"RT @CAS_SEB: #ReliefPH UA&amp;P (Pearl Drive, Ortigas, Pasig) is a drop off point for donations. Thank you very much to our generous don ...",2012-08-11T00:00Z,Donations
5114,RT @LPUManila: Volunteers are very much welcome for the #ReliefPH operations at the Mabini Hall. Please coordinate with COSeL and Tangha ...,2012-08-13T00:00Z,Volunteer
5115,"EU, Canada release aid money for PHL flood victims�: European Union and Canada are supporting Philippine efforts... http://t.co/xnrAqLSV",2012-08-13T00:00Z,Donations
5116,"""We need more goods, volunteers"" - #ReliefPH operation centers - http://t.co/6VpRAxft http://t.co/O0uZndWo",2012-08-13T00:00Z,Volunteer
5116,"""We need more goods, volunteers"" - #ReliefPH operation centers - http://t.co/6VpRAxft http://t.co/O0uZndWo",2012-08-13T00:00Z,Donations
5187,CSNews: Country Singer @paulbrandt Lends A Hand After Alberta Floods http://t.co/b1zrGDzoUW,2013-07-10T00:00Z,Volunteer
5193,RT @terrylo_calgary: #YYCFLOOD Request: Senior who lost everything needs household items http://t.co/HOffexTWve,2013-07-11T00:00Z,Donations
5209,RT @BrockWHarrison: . @ElectDanielle and other volunteers now stranded inside High River General Hospital until water recedes. #abflood #ab?,2013-06-20T00:00Z,SearchAndRescue
5235,RT @katiessummers: @CalgaryPolice please keep us updated on when/if volunteers will be needed - I'd love to help in any way I can #abflood ?,2013-06-21T00:00Z,Volunteer
5238,RT @SAITPolytechnic: We've opened residences to those evacuated due to #yycflood. If you need lodging visit an #ABemerg Response centre fir?,2013-06-21T00:00Z,GoodsServices
5278,Front page of http://t.co/IY2oAYnMRh lead story. Yikes. #yyc #yycflood,2013-06-21T00:00Z,InformationWanted
5331,RT @mapsgirl: Show your support to people affected by Alberta floods by donating to @redcrosscanada: http://t.co/Tu8XgEgUtW #abflood Pls RT?,2013-06-21T00:00Z,Donations
5368,RT @jody_macpherson: Want to help out? A crowdsourced page of ways you can help Clean up Calgary https://t.co/0J5oCgpGXh #yyc #yycflood #ab?,2013-06-21T00:00Z,Volunteer
5374,"Drop-in has evacuated to: 4804 EdmTrail NE, need pillows and blankets!! @GlobalCalgary @CTVCalgary #yychelps #yycfloods",2013-06-21T00:00Z,Donations
5460,RT @RedCrossAB: Telus has made it even easier to donate. Text REDCROSS to 30333 to donate $5 in support of #ABfloods #yycflood,2013-06-21T00:00Z,Donations
5469,RT@Genevieves: Rogers/Fido customers: make a $5 donation to help those in the affected regions by texting ?ABHELP? to 4664 #yycflood #rogers,2013-06-22T00:00Z,Donations
5481,"RT @FreeRider_B: ""@ArjayTaylor: I am in search of my Mother who was evac from #inglewood her name is Theresa Taylor 52yrs old. #yycflood"" p?",2013-06-22T00:00Z,SearchAndRescue
5492,RT @schmutzie: Did you know that flood insurance doesn't exist in Canada? Text REDCROSS to 30333 to donate $5 in support of #ABfloods #yycf?,2013-06-22T00:00Z,Donations
5515,RT @cenovus: Donating $1M to #abflood relief incl. $250K immediately to @redcrosscanada; will also work w/ other community partners in reco?,2013-06-22T00:00Z,Donations
5518,RT @NateInVegas: I'll donate $1 (up to $500) for every retweet this gets to help someone affected by the flood in #Calgary #Canmore #High R?,2013-06-22T00:00Z,Donations
5522,"RT @Sean_in_Calgary: At the Drop In Centre(4804 Ed. Tr. NE) they need socks, underwear, back packs, and of course toiletries! #yyc #yycflood",2013-06-22T00:00Z,GoodsServices
5522,"RT @Sean_in_Calgary: At the Drop In Centre(4804 Ed. Tr. NE) they need socks, underwear, back packs, and of course toiletries! #yyc #yycflood",2013-06-22T00:00Z,Donations
5534,Alberta Flood: Rogers Donates $100K to Red Cross; Google Creates Crisis Maps http://t.co/9kqn1k7DOQ,2013-06-22T00:00Z,Donations
5549,Are there any organizations in #yyc that can use volunteers right now for #yycflood? People show up and we'd love to refer them to you.,2013-06-22T00:00Z,Volunteer
5561,RT @YYCFlood: UHaul Southern Alberta Offering 30 Day Storage for those affected http://t.co/jA17kM7z1N #yycflood #yyc,2013-06-22T00:00Z,Donations
5564,"RT @clintupham: I can be in southern AB in 6 hours. Who needs an able bodied volunteer? 
#yycflood #abflood #highriver",2013-06-22T00:00Z,Volunteer
