tweet_id,event_id,eventType,text,date,user_id,annotation_postPriority
803,0,wildfire,Thousands evacuated as Colorado wildfire nears http://t.co/1jtGu6Bb,,,Low
804,0,wildfire,"RT @sammyjwebb: It's really scary when 1,000 acres burning is considered a ""spot fire"" of the main event #HighParkFire",,,Low
805,0,wildfire,RT @thecreativeeye @tryonb @springsgov: CSPD is closing Palmer Park Colorado Springs. Big gatherings = high fire risk http://t.co/on47EM7K,,,High
806,0,wildfire,Colorado Springs POLICE are closing PALMER PARK as a PRECAUTION ONLY!!!!! #WaldoCanyonFire,,,High
807,0,wildfire,This fire is for sure growing. #waldofire   @ Altimira http://t.co/9TQzWup8,,,Medium
808,0,wildfire,Thousands Evacuated as Colorado Wildfires Close in on Tourist Destinations  http://t.co/fuJkHpCX,,,Low
809,0,wildfire,"I have it on good authority that most of Colorado?s Front Range is on fire. Many displaced families, little relief in sight. So sad to hear.",,,Low
810,0,wildfire,"RT @ReBourne_Again: Everyone please pray for our state of Colorado! There are 9 fires burning in our state! The most recent is ""The... h ...",,,Low
811,0,wildfire,"Wildfires burn across Colorado, thousands evacuated: A spate of wildfires were burning across Colorado on Sunday... http://t.co/YCfAQPpQ",,,Low
812,0,wildfire,"RT @NationalPrayer: Heavenly Father, please be with the men and women fighting the #WaldoCanyonFire in the Colorado Springs area. Please ...",,,Low
813,0,wildfire,MY GOODNESS! My hometown of Colorado Springs seems to be in fire turmoil! What is going on down there!? If... http://t.co/w9GtoDlu,,,Low
814,0,wildfire,Raining hard here. Unexpected. REALLY hope it's raining on the #HighParkFire as well!!!,,,Low
816,0,wildfire,Hope this rain is making it up to the fire and doing the firefighters some good. #HighParkFire,,,Low
817,0,wildfire,Colorado is on fire,,,Low
819,0,wildfire,@gearfisher Sorry to hear of your loss Gear.  All the best to you and the rest of the CO residents in these tough times #highparkfire,,,Low
820,0,wildfire,Has the smoke from the #HighParkFire altered your #bicycle riding this summer? If so contact me at davidyoung@coloradoan.com,,,Low
821,0,wildfire,Huffingtonpost news Colorado Wildfires 2012 Photos: Pictures Of Colorado's Worst Fire Season In A Decade (PHOTOS...  http://t.co/zzmxORi0,,,Medium
822,0,wildfire,"Where?s Waldo? According To Google Maps, Colorado Wildfire Burning Near Chicago http://t.co/9df3XLxG via @sengineland",,,Low
823,0,wildfire,"#newbedon 6/25/2012 9:18:21 PM Colorado fire near Pikes Peak forces 11,000 from homes http://t.co/TaLcSsIr",,,Low
824,0,wildfire,RT @Coloradoan_TH: Photos from one of the wildland firefighters working here: RT @BrittIronShell: When we had night shift #HighParkFire  ...,,,Medium
825,0,wildfire,"#newbedon 6/26/2012 12:26:07 AM Colorado fire near Pikes Peak forces 11,000 from homes http://t.co/2ILQbLn8",,,Low
826,0,wildfire,"RT @9NEWS: from http://t.co/GHDZ1Bsc: CO 71 is closed Limon to Brush due to wildfire. Road closure began June 25th, 2012 at 3:41pm. #COFire",,,High
827,0,wildfire,"RT @merici: Last Chance, Colorado. We drove up just as they closed the highway and evacuated the town. #cofire http://t.co/8qdYFDmv",,,High
828,0,wildfire,RT @9NEWS: #COFire RT @RedCrossDenver: Local @NoCORedCross volunteers are responding to a fire near #loc Last Chance,,,Medium
829,0,wildfire,"Forest fires in Colorado!
#awful http://t.co/lt95X3yL",,,Medium
830,0,wildfire,"RT @CBSDenver: #LastChanceFire burns est'd 25,500 acres of grass and farmland; 2 homes &amp; 1 fire truck lost, 3 other structures burne ...",,,Medium
831,0,wildfire,"RT @9NEWS: UPDATE: #LastChanceFire has burned an estimated at 38,400 acres, has been fully contained on the northwest quadrant from fire PIO",,,Medium
832,0,wildfire,"I uploaded a @YouTube video http://t.co/slyZJfXY Waldo Canyon Fire - Colorado Springs, 9pm, June 25th",,,Medium
833,0,wildfire,"RT @denverpost: How to assist Colorado #wildfire victims, how to donate and help: http://t.co/JgSAw7k6 #highparkfire #waldocanyonfire",,,Low
834,0,wildfire,"#newbedon 6/26/2012 2:47:53 PM Colorado fire near Pikes Peak forces 11,000 from homes http://t.co/2ILQbLn8",,,Low
835,0,wildfire,"Colo. Wildfires Threaten Tourism - Record heat in Colorado, elsewhere in West hampering efforts to fight wildfires http://t.co/YImCxHkb",,,Low
836,0,wildfire,Fires spread to Colorado tourist centers: Colorado &amp;#039;s most popular summer tourist destinations over the wee... http://t.co/CZ1g21QP,,,Low
837,0,wildfire,Live Streaming Video: Fire managers update #HighParkFire http://t.co/gxrjfV17,,,Low
838,0,wildfire,"#newbedon 6/26/2012 8:59:26 PM Colorado fire near Pike's Peak forces 11,000 from homes http://t.co/Krvavzxj",,,Low
839,0,wildfire,RT @reesaface: Praying for safety for everyone who lives in the springs near the fire and all the other fires going on in Colorado right ...,,,Low
840,0,wildfire,#WaldoFire Pre evacuation area has been expanded for the Woodland Park area  per text from #TCSO,,,High
841,0,wildfire,RT @DenverPostBrk: Colorado wildfire: Last Chance Fire 100 percent contained http://t.co/rxQq3JAf,,,High
842,0,wildfire,#Colorado's forecast: mainly Smokey,,,Low
843,0,wildfire,RT @dailycamera: Dispatchers: Heavy air tanker now en route to #BisonFire  west of #boulder,,,Medium
844,0,wildfire,A couple hours outside of yellowstone and the skies are filled with smoke. Colorado fires? http://t.co/38RpnjFu,,,Medium
845,0,wildfire,"RT @OurPublicLands: Breaking: Fire just broke out west of Boulder, we are watching it develop from the office right now. http://t.co/cW4 ...",,,Medium
846,0,wildfire,#Gov20 News - Forest Service calls in Air Force tankers to battle Colorado fires http://t.co/QTY8ziQn,,,High
847,0,wildfire,2 wildfires in Boulder County. We can see smoke to the north.,,,Medium
848,0,wildfire,Colorado fire  @ Carroll Butts Athletic Park http://t.co/skxt5tFO,,,Medium
849,0,wildfire,"Video: AP  - AP Top Stories: Here's the latest news for Tuesday, June 26: Colorado fires rage in hot, dry condit... http://t.co/002ENi0t",,,Low
850,0,wildfire,"Great, Boulder on fire too",,,Low
851,0,wildfire,Pic of the #FlagstaffFire in boulder from our apt. http://t.co/tBYDKAxB,,,Low
852,0,wildfire,Watched the smoke plumes grow and spread driving home from work this afternoon. Scary stuff. #FlagstaffFire,,,Medium
853,0,wildfire,#boulderfire viewed from NCAR. Flames were visible at ridge but air drops seem to be preventing rollover into canyon. http://t.co/9h3GuLoD,,,Medium
854,0,wildfire,I've figured out why Colorado is on fire. Al Qaeda hacked the CIA weather control satellites using a virus that was implanted in Osamas DNA,,,Low
855,0,wildfire,"RT @ColoradoRapids: Photo of #FlagStaffFire in Boulder as seen from @DSGPark at 4pm MT. So many wildfires throughout Colorado rt now,  h ...",,,Medium
5861,10,wildfire,"RT @nswfire: #nswfires October 2013 sourced info &amp; chronological referencing

#fibrenews� #australia's leading free community service 
@aut?",,,Medium
5862,10,wildfire,NSW Fire and Rescue have responded to an industrial fire at OneSteel at Mayfield this afternoon. http://t.co/uptuQQEjpL #nbnnews,,,Low
5863,10,wildfire,We have a number of RAFT members at fires on the NSW South Coast - best of luck to them - be safe and we will see you soon! @351SJB @ACTRFS,,,Low
5864,10,wildfire,A Total Fire Ban has been declared for the Greater Sydney Region on Sunday 13th October 2013 between 12:00am -... http://t.co/4kwIvUGNUj,,,Medium
5865,10,wildfire,NSW National Parks &amp; Wildlife Service have again advised that tomorrow - Sunday 13 October - due to EXTREME fire... http://t.co/N7aBbvgQJj,,,High
5866,10,wildfire,"Fire Danger Update - Tomorrow signs will be on VERY HIGH - http://t.co/arvGu19d4d
Southern Ranges Region #NSWRFS Permits Suspended",,,Medium
5867,10,wildfire,"RT @smh: ""Do not light fires in the open"": RFS warns as #Sydney braces for strong winds and hot weather on Sunday. http://t.co/4Y6lLeUeXa",,,Low
5868,10,wildfire,@AndrewCatsaras just read big fire for Sydney? hope not really serious?,,,Low
5869,10,wildfire,"Another extreme fire danger day for NSW, with heat and thunderstorms creating extreme bushfire danger: http://t.co/8LvhtwugK4 #ANN",,,Low
5870,10,wildfire,RT @NSWRFS: #NSWRFS crews are responding to a fire reported in the Salt Ash area (Port Stephens). #nswfires,,,High
5871,10,wildfire,"RT @NSWRFS: Browns Rd, Salt Ash - fire has jumped the Tilligerry Creek and #NSWRFS aircraft and crews are working to contain spot fires. #n?",,,High
5872,10,wildfire,Forest / Wild Fire - Australia - Australia http://t.co/uxyenGCmO9,,,Low
5873,10,wildfire,RT @MarkDiStef: Smoke billowing from the car-park at Sydney Olympic Park... where 20 cars are on fire via @Quarriephoto http://t.co/p1NqLSn?,,,Low
5874,10,wildfire,"NSW ** Watch and Act - Webbs Creek (Hawkesbury) **
13/10/13 15:57
 
A bush fire is currently burning between... http://t.co/FCEhEydcuz",,,High
5875,10,wildfire,RT @7NewsBrisbane: PHOTO: Dozens of cars are on fire at Sydney Olympic Park Aquatic Centre http://t.co/Lx2ZkZgzO1,,,Low
5876,10,wildfire,Forest / Wild Fire - Australia - Australia: EDIS Number: WF-20131013-41255-AUSDate / time:... http://t.co/7JcTE6yB2q #anonymous #anonops,,,Low
5877,10,wildfire,RT @smh: More than 40 cars have been destroyed in a large fire in #Sydney's Olympic Park. http://t.co/UBpJIsU1sR,,,Low
5878,10,wildfire,"RT @NSWRFS: #NSWRFS &amp; #FRNSW crews on scene working to contain a fire at Parbury Park (Lake Macquarie), near the Old Pacific Highway, Swans?",,,High
5879,10,wildfire,"""@702sydney: Fire crews are checking car fuel tanks after a grassfire spread to the carpark of Sydney's Olympic Aquatic Centre #TooClose",,,Low
5880,10,wildfire,"There is a growing fire near Norwest Hospital, NSW.  Fire brigade is in attendance.",,,Medium
5881,10,wildfire,Relief crew has arrived and we're now heading back to station in a coach. Long day. Good luck to night crew. #nswrfs,,,Medium
5882,10,wildfire,Fire Service Industry News: Elkhart Brass Partners with Fire Rescue Safety Australia: Elkhart ... http://t.co/y4m48RKxLp #fireprotection,,,Low
5883,10,wildfire,Here's a photo taken yesterday by @FireRescueNSW after the fire in Sydney's Olympic Aquatic Centre carpark http://t.co/idQe3vjT3w,,,Low
5884,10,wildfire,"Ciggie butt may have started Sydney fire: 
    A cigarette butt is suspected of causing a grass fire at Sydney... http://t.co/Y3Mpc9wUKk",,,Low
5885,10,wildfire,"Fire Protection Engineer Sydney http://t.co/S1TjLFtMhT
 #CareersJobs",,,Low
5886,10,wildfire,"NSW premier @barryofarrell is at #SaltAsh inspecting fire damage w @NSWRFS. Press conference to come, hear more w @carolduncan",,,Low
5887,10,wildfire,Blaze hits Australia Olympic park: A fire in Australia's Olympic park destroyed or damaged around 80 cars and ... http://t.co/jXrJIQFW7E,,,Low
5888,10,wildfire,RT @SkyNewsAust: via @NinaBStevens: NSW Fire Cmsr says a discarded cigarette most likely cause of yday's Olympic Park car park fire - polic?,,,Low
5889,10,wildfire,"RT @NSWRFS: Fast moving grass fire near Maitland Point Bridge, NW of Uralla. Firefighters on scene. More to come. #NSWRFS #nswfires",,,High
5890,10,wildfire,"RT @NSWRFS: Total Fire Bans will be in place in a number of areas tomorrow including Greater Sydney, the Greater Hunter, and the Illawarra/?",,,Medium
5891,10,wildfire,The Sydney Morning &gt; Fierce CBD blaze causing traffic chaos - Fire in a city high-rise building that has closed Ba... http://t.co/XsuLKryx73,,,Low
5892,10,wildfire,RT @KimberleyL: :) RT @alexlee_24: @KimberleyL Two fires at Sydney Water and Sydney Aquatic Centre within a week. When did fire develop a s?,,,Low
5893,10,wildfire,"RT @visitNSWForests: Hot, dry and windy conditions over much of NSW - please take care and observe the total fire bans if they apply... htt?",,,Medium
5894,10,wildfire,"RT @smh: High fire alert tomorrow, hitting temps of 34 in #Sydney with strong winds, creating severe fire danger. http://t.co/IGy5q7ybHE",,,Medium
5895,10,wildfire,"RT @NSWRFS: 65 fires in NSW, 25 uncontained. Today will be challenging - hot and windy. Stay up to date at http://t.co/GuRTiatjQ6 #NSWRFS #?",,,Medium
5896,10,wildfire,RT @NSWRFS: #Lithgow Fire: The fire has jumped Bells Line of Road. #NSWRFS #nswfires,,,Medium
5897,10,wildfire,RT @robrfs: Image of fire at Port Stephens burning very aggressively #nswfires http://t.co/zaTvBslQyx,,,Low
5898,10,wildfire,Follow the #nswfires coverage with our live blog @smh http://t.co/ETwDZxGg49,,,Low
5899,10,wildfire,RT @_PDT: .@1233newcastle just drove back from Sydney and passed a few Rural Fire trucks heading north ....,,,Low
5900,10,wildfire,It seems yet again significant chunks of NSW are on fire. http://t.co/v41cC29ySv - Racing my bike in Kanangra Boyd NP this weekend. Eeek.,,,Low
5901,10,wildfire,"NSW *** HIGHWAY CLOSED BOTH DIRECTIONS ** 
WILTON Hume Mwy at Picton Rd
BUSH FIRE
Started today 1:20pm, last... http://t.co/yIvnLEuXsK",,,Medium
5902,10,wildfire,RT @MelindaHealy: Newcastle airport closed due to smoke from bushfire at williamtown #fires #nsw #newcastleairport http://t.co/BJfZL7A7Te,,,Medium
5903,10,wildfire,"RT @NSWRFS: Emergency Warning - Linksview Road, Springwood (Blue Mtns) http://t.co/jxgwWvxprL Firefighters are on scene. #NSWRFS #nswfires",,,High
5904,10,wildfire,#SydneyFires map thanks to @NSWRFS - Send us pics/video eyewitnessnews@ten.com.au #lithgow #springwood #balmoral http://t.co/PvwjhGc7kc,,,Low
5905,10,wildfire,"Very tough fire day out there.  S'ly change about to hit Kiama. 90 mins to Sydney, 3-4 hours to Port Stephens. Good luck to RFS &amp; residents",,,Low
5906,10,wildfire,RT @carolinelec: Premier @barryofarrell says NSW has a bush fire crisis.When will @TonyAbbottMHR realise we have a #climate crisis and keep?,,,Low
5907,10,wildfire,Stay safe Sydney. These fires are pretty crazy.,,,Low
5908,10,wildfire,"RT @NSWRFS: #Lithgow Fire: Major Fire Update http://t.co/KnaG275VXf Fire is impacting Morts Estate, Clarence and Dargan. #NSWRFS #nswfires",,,High
5909,10,wildfire,RT @Wendy_Kingston: Homes lost in Springwood in the Blue Mountains. Latest details on the fires. @9NewsNOW #nswfires,,,Low
5910,10,wildfire,"RT @astropixie: wow!  this isnt rain on the radar, its a huge smoke plume covering sydney from fires in lithgow! http://t.co/d3czg6Ltd3",,,Low
5911,10,wildfire,"Dear NSW, if we could give you some if our weather, we would. From VIC #nswfires",,,Low
5912,10,wildfire,RT @Magdalena_Roze: This ISN'T rain on SYDNEY RADAR! Its a massive smoke plume from LITHGO FIRES travelling to coast by NW winds! #fires ht?,,,Low
5913,10,wildfire,"""@Sandra_Sully: RT @ASNSW: Please postpone non-essential travel on roads near bushfires"" #bushfire #Sydney",,,Low
5914,10,wildfire,RT @NSWRFS: If you are having trouble with RFS website check http://t.co/YrrG7UYSY0 or http://t.co/9K9mojAnbq #NSWRFS #nswfires,,,Medium
5915,10,wildfire,Latest on the #nswfires here http://t.co/XX1yvEbOgz,,,Low
5916,10,wildfire,"Linksview Rd, #Springwood: Fire has crossed Nepean River and is burning in Castlereagh (Penrith area) #NSWRFS #nswrfs http://t.co/Y0xxmpk0c4",,,Medium
5917,10,wildfire,RT @newscomauHQ: #BREAKING: Fire in the Southern Highlands has impacted the Hume Highway. http://t.co/OqEJKPxr3f #nswfires #bushfires,,,Low
5918,10,wildfire,RT @weatherhead: View of Springwood fire looking toward Winmalee from Warrimoo Oval #nswfires #nswrfs http://t.co/ffIvaobke2,,,Medium
5919,10,wildfire,Just got out work in the heart of Sydney CBD and the smell of smoke is strong. Eerie sky. Fire must be huge.,,,Low
5920,10,wildfire,RT @abcnews: Use our interactive map to explore current #bushfire incidents and warnings in NSW http://t.co/BzAMZUlXje,,,Medium
5921,10,wildfire,Where exactly are the fires? #nswfires,,,Low
5922,10,wildfire,RT @FaunKime: Only October and more fires in Australia.   http://t.co/opSnQtPMJl,,,Low
5923,10,wildfire,RT @SamEBJones: The SUN is barely visible through the smoke in the Blue Mountains. #NSWFires http://t.co/xPz1yXbu5u,,,Low
5924,10,wildfire,"@googledownunder have mirrored @NSWRFS bushfire maps here
 http://t.co/bnlKLP42rW #NSWRFS #nswfires for FB updates https://t.co/dhEzpWeYj4",,,Medium
5925,10,wildfire,RT @NSWRFS: Ash and smoke from Hall Rd #Balmoral fire visible in the Illawarra. #NSWRFS. #nswfires,,,Low
